	| Ipfv
_ 1Sg _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg1+DObjAreal+IObjSg3
_ 2Sg _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg2+DObjAreal+IObjSg3
_ 3Sg _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjAreal+IObjSg3
_ 1Pl _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl1+DObjAreal+IObjSg3
_ 2Pl _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl2+DObjAreal+IObjSg3
_ 3Pl _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl3+DObjAreal+IObjSg3
_ 4Sg _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg4+DObjAreal+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjAreal+IObjSg3+Nomz
_ 3Sg _ NomzA _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjAreal+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl1+DObjAreal+IObjSg3+Distr
_ 2Pl _ Distr _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl2+DObjAreal+IObjSg3+Distr
_ 3Pl _ Distr _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl3+DObjAreal+IObjSg3+Distr
_ 4Sg _ Distr _ ArealDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg4+DObjAreal+IObjSg3+Distr
