	| Ipfv
_ 1Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg1+DObjIndef+IObjSg3
_ 2Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg2+DObjIndef+IObjSg3
_ 3Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjIndef+IObjSg3
_ 1Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl1+DObjIndef+IObjSg3
_ 2Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl2+DObjIndef+IObjSg3
_ 3Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl3+DObjIndef+IObjSg3
_ 4Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg4+DObjIndef+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjIndef+IObjSg3+Nomz
_ 3Sg _ NomzA _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg3+DObjIndef+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl1+DObjIndef+IObjSg3+Distr
_ 2Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl2+DObjIndef+IObjSg3+Distr
_ 3Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjPl3+DObjIndef+IObjSg3+Distr
_ 4Sg _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+SbjSg4+DObjIndef+IObjSg3+Distr
	
	| Pfv
_ 1Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg1+DObjIndef+IObjSg3
_ 2Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg2+DObjIndef+IObjSg3
_ 3Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg3+DObjIndef+IObjSg3
_ 1Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl1+DObjIndef+IObjSg3
_ 2Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl2+DObjIndef+IObjSg3
_ 3Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl3+DObjIndef+IObjSg3
_ 4Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg4+DObjIndef+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg3+DObjIndef+IObjSg3+Nomz
_ 3Sg _ NomzA _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg3+DObjIndef+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl1+DObjIndef+IObjSg3+Distr
_ 2Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl2+DObjIndef+IObjSg3+Distr
_ 3Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjPl3+DObjIndef+IObjSg3+Distr
_ 4Sg _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pfv+SbjSg4+DObjIndef+IObjSg3+Distr
	
	| Prog
_ 1Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg1+DObjIndef+IObjSg3
_ 2Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg2+DObjIndef+IObjSg3
_ 3Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg3+DObjIndef+IObjSg3
_ 1Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl1+DObjIndef+IObjSg3
_ 2Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl2+DObjIndef+IObjSg3
_ 3Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl3+DObjIndef+IObjSg3
_ 4Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg4+DObjIndef+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg3+DObjIndef+IObjSg3+Nomz
_ 3Sg _ NomzA _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg3+DObjIndef+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl1+DObjIndef+IObjSg3+Distr
_ 2Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl2+DObjIndef+IObjSg3+Distr
_ 3Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjPl3+DObjIndef+IObjSg3+Distr
_ 4Sg _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Prog+SbjSg4+DObjIndef+IObjSg3+Distr
	
	| Ipfv | Rep
_ 1Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg1+DObjIndef+IObjSg3
_ 2Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg2+DObjIndef+IObjSg3
_ 3Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg3+DObjIndef+IObjSg3
_ 1Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl1+DObjIndef+IObjSg3
_ 2Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl2+DObjIndef+IObjSg3
_ 3Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl3+DObjIndef+IObjSg3
_ 4Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg4+DObjIndef+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg3+DObjIndef+IObjSg3+Nomz
_ 3Sg _ NomzA _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg3+DObjIndef+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl1+DObjIndef+IObjSg3+Distr
_ 2Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl2+DObjIndef+IObjSg3+Distr
_ 3Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjPl3+DObjIndef+IObjSg3+Distr
_ 4Sg _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Ipfv+Rep+SbjSg4+DObjIndef+IObjSg3+Distr
	
	| Pot
_ 1Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg1+DObjIndef+IObjSg3
_ 2Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg2+DObjIndef+IObjSg3
_ 3Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg3+DObjIndef+IObjSg3
_ 1Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl1+DObjIndef+IObjSg3
_ 2Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl2+DObjIndef+IObjSg3
_ 3Pl _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl3+DObjIndef+IObjSg3
_ 4Sg _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg4+DObjIndef+IObjSg3
	| Nominalizations
_ 3Sg _ Nomz _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg3+DObjIndef+IObjSg3+Nomz
_ 3Sg _ NomzA _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg3+DObjIndef+IObjSg3+NomzA
	| DistributivePlurals
_ 1Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl1+DObjIndef+IObjSg3+Distr
_ 2Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl2+DObjIndef+IObjSg3+Distr
_ 3Pl _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjPl3+DObjIndef+IObjSg3+Distr
_ 4Sg _ Distr _ IndefDO _ 3SgIO	${lemma}+V+D+Pot+SbjSg4+DObjIndef+IObjSg3+Distr
